,date
15098,20141027T000000
15099,20150115T000000
15100,20150309T000000
15101,20150429T000000
15102,20140710T000000
15103,20140914T000000
15104,20140516T000000
15105,20150306T000000
15106,20150325T000000
15107,20140908T000000
15108,20150327T000000
15109,20140811T000000
15110,20150407T000000
15111,20140923T000000
15112,20141119T000000
15113,20140702T000000
15114,20140528T000000
15115,20141028T000000
15116,20141017T000000
15117,20140623T000000
15118,20140814T000000
15119,20150422T000000
15120,20140722T000000
15121,20140527T000000
15122,20141020T000000
15123,20150225T000000
15124,20140825T000000
15125,20150513T000000
15126,20141114T000000
15127,20140722T000000
15128,20140609T000000
15129,20141114T000000
15130,20140729T000000
15131,20140506T000000
15132,20140528T000000
15133,20150322T000000
15134,20140818T000000
15135,20141028T000000
15136,20140519T000000
15137,20140818T000000
15138,20140808T000000
15139,20150223T000000
15140,20150107T000000
15141,20140620T000000
15142,20140513T000000
15143,20150430T000000
15144,20150506T000000
15145,20150127T000000
15146,20150325T000000
15147,20150407T000000
15148,20150217T000000
15149,20141104T000000
15150,20140521T000000
15151,20140611T000000
15152,20141211T000000
15153,20140618T000000
15154,20141223T000000
15155,20150406T000000
15156,20141118T000000
15157,20141030T000000
15158,20140929T000000
15159,20141209T000000
15160,20140626T000000
15161,20140604T000000
15162,20150326T000000
15163,20150323T000000
15164,20141223T000000
15165,20150512T000000
15166,20140909T000000
15167,20140709T000000
15168,20140529T000000
15169,20140922T000000
15170,20140623T000000
15171,20140509T000000
15172,20150220T000000
15173,20141121T000000
15174,20141107T000000
15175,20140725T000000
15176,20150312T000000
15177,20140604T000000
15178,20150403T000000
15179,20141010T000000
15180,20150224T000000
15181,20140814T000000
15182,20140528T000000
15183,20140801T000000
15184,20140515T000000
15185,20140611T000000
15186,20141125T000000
15187,20141118T000000
15188,20150424T000000
15189,20140711T000000
15190,20140804T000000
15191,20150407T000000
15192,20150107T000000
15193,20140523T000000
15194,20140513T000000
15195,20140813T000000
15196,20150507T000000
15197,20150116T000000
15198,20140603T000000
15199,20140610T000000
15200,20150407T000000
15201,20141118T000000
15202,20150109T000000
15203,20140813T000000
15204,20140714T000000
15205,20150506T000000
15206,20141112T000000
15207,20150429T000000
15208,20140729T000000
15209,20140711T000000
15210,20141210T000000
15211,20140603T000000
15212,20140618T000000
15213,20141002T000000
15214,20150225T000000
15215,20150108T000000
15216,20140622T000000
15217,20140609T000000
15218,20140807T000000
15219,20140607T000000
15220,20150210T000000
15221,20140821T000000
15222,20150414T000000
15223,20150326T000000
15224,20140918T000000
15225,20150319T000000
15226,20140905T000000
15227,20141226T000000
15228,20150330T000000
15229,20140910T000000
15230,20141202T000000
15231,20150301T000000
15232,20140820T000000
15233,20141216T000000
15234,20150122T000000
15235,20150501T000000
15236,20150428T000000
15237,20140614T000000
15238,20141017T000000
15239,20140904T000000
15240,20150310T000000
15241,20141015T000000
15242,20141026T000000
15243,20140923T000000
15244,20150425T000000
15245,20140502T000000
15246,20140808T000000
15247,20141024T000000
15248,20140623T000000
15249,20140723T000000
15250,20150312T000000
15251,20140923T000000
15252,20141002T000000
15253,20140818T000000
15254,20150408T000000
15255,20150421T000000
15256,20141028T000000
15257,20150421T000000
15258,20140725T000000
15259,20150211T000000
15260,20141217T000000
15261,20140503T000000
15262,20141013T000000
15263,20150414T000000
15264,20140808T000000
15265,20150331T000000
15266,20140626T000000
15267,20141205T000000
15268,20150226T000000
15269,20140820T000000
15270,20140515T000000
15271,20150324T000000
15272,20141001T000000
15273,20150330T000000
15274,20141111T000000
15275,20150412T000000
15276,20140709T000000
15277,20150109T000000
15278,20140805T000000
15279,20140507T000000
15280,20150506T000000
15281,20140716T000000
15282,20140904T000000
15283,20140821T000000
15284,20140610T000000
15285,20140812T000000
15286,20141209T000000
15287,20141002T000000
15288,20141205T000000
15289,20140619T000000
15290,20141010T000000
15291,20140522T000000
15292,20140630T000000
15293,20150316T000000
15294,20141027T000000
15295,20140630T000000
15296,20150218T000000
15297,20140911T000000
15298,20141023T000000
15299,20150213T000000
15300,20150408T000000
15301,20141204T000000
15302,20150320T000000
15303,20140820T000000
15304,20150326T000000
15305,20141211T000000
15306,20141107T000000
15307,20140630T000000
15308,20141107T000000
15309,20150420T000000
15310,20140625T000000
15311,20141029T000000
15312,20140605T000000
15313,20141001T000000
15314,20141022T000000
15315,20141103T000000
15316,20140811T000000
15317,20150427T000000
15318,20150311T000000
15319,20140528T000000
15320,20141022T000000
15321,20141114T000000
15322,20150317T000000
15323,20140603T000000
15324,20150501T000000
15325,20140806T000000
15326,20150105T000000
15327,20150114T000000
15328,20140728T000000
15329,20140820T000000
15330,20150228T000000
15331,20140919T000000
15332,20141222T000000
15333,20150422T000000
15334,20141117T000000
15335,20150327T000000
15336,20140929T000000
15337,20140918T000000
15338,20140710T000000
15339,20140610T000000
15340,20140527T000000
15341,20140708T000000
15342,20150504T000000
15343,20140618T000000
15344,20141120T000000
15345,20140609T000000
15346,20140729T000000
15347,20140930T000000
15348,20140922T000000
15349,20140604T000000
15350,20141014T000000
15351,20140611T000000
15352,20150325T000000
15353,20140924T000000
15354,20140714T000000
15355,20150321T000000
15356,20150203T000000
15357,20141110T000000
15358,20150407T000000
15359,20140616T000000
15360,20140609T000000
15361,20140605T000000
15362,20140820T000000
15363,20141021T000000
15364,20150224T000000
15365,20150218T000000
15366,20140626T000000
15367,20140827T000000
15368,20141114T000000
15369,20140710T000000
15370,20150325T000000
15371,20150410T000000
15372,20150220T000000
15373,20141020T000000
15374,20140812T000000
15375,20140506T000000
15376,20140626T000000
15377,20140912T000000
15378,20150414T000000
15379,20140902T000000
15380,20140714T000000
15381,20150504T000000
15382,20140610T000000
15383,20140623T000000
15384,20140808T000000
15385,20150424T000000
15386,20141106T000000
15387,20150319T000000
15388,20150415T000000
15389,20140606T000000
15390,20140612T000000
15391,20140903T000000
15392,20140505T000000
15393,20140808T000000
15394,20150310T000000
15395,20141023T000000
15396,20150412T000000
15397,20141015T000000
15398,20140520T000000
15399,20150401T000000
15400,20140818T000000
15401,20141014T000000
15402,20140504T000000
15403,20150422T000000
15404,20140818T000000
15405,20140827T000000
15406,20150401T000000
15407,20140730T000000
15408,20140925T000000
15409,20150204T000000
15410,20150416T000000
15411,20140528T000000
15412,20141124T000000
15413,20150408T000000
15414,20140624T000000
15415,20150323T000000
15416,20150226T000000
15417,20140805T000000
15418,20140609T000000
15419,20140616T000000
15420,20140702T000000
15421,20141124T000000
15422,20141218T000000
15423,20150109T000000
15424,20150326T000000
15425,20141015T000000
15426,20150220T000000
15427,20140611T000000
15428,20140520T000000
15429,20141230T000000
15430,20141111T000000
15431,20150304T000000
15432,20140711T000000
15433,20150326T000000
15434,20141118T000000
15435,20140506T000000
15436,20140922T000000
15437,20140820T000000
15438,20150414T000000
15439,20141119T000000
15440,20150401T000000
15441,20140710T000000
15442,20140710T000000
15443,20140623T000000
15444,20140716T000000
15445,20140911T000000
15446,20141027T000000
15447,20150217T000000
15448,20140701T000000
15449,20150205T000000
15450,20150202T000000
15451,20150120T000000
15452,20150311T000000
15453,20140506T000000
15454,20150313T000000
15455,20140604T000000
15456,20141202T000000
15457,20140603T000000
15458,20140728T000000
15459,20141205T000000
15460,20140603T000000
15461,20141208T000000
15462,20141204T000000
15463,20140811T000000
15464,20140724T000000
15465,20141022T000000
15466,20150224T000000
15467,20150505T000000
15468,20141217T000000
15469,20140828T000000
15470,20141003T000000
15471,20140725T000000
15472,20141203T000000
15473,20140612T000000
15474,20141119T000000
15475,20140805T000000
15476,20141211T000000
15477,20140804T000000
15478,20140514T000000
15479,20150224T000000
15480,20150120T000000
15481,20150108T000000
15482,20150427T000000
15483,20141106T000000
15484,20150318T000000
15485,20150501T000000
15486,20140819T000000
15487,20150323T000000
15488,20140502T000000
15489,20140603T000000
15490,20141124T000000
15491,20150417T000000
15492,20150305T000000
15493,20140604T000000
15494,20140724T000000
15495,20140603T000000
15496,20150213T000000
15497,20140722T000000
15498,20150327T000000
15499,20140520T000000
15500,20150302T000000
15501,20150505T000000
15502,20140903T000000
15503,20140912T000000
15504,20140926T000000
15505,20140709T000000
15506,20140915T000000
15507,20140602T000000
15508,20141107T000000
15509,20150423T000000
15510,20140714T000000
15511,20150429T000000
15512,20150316T000000
15513,20150407T000000
15514,20150417T000000
15515,20150508T000000
15516,20140923T000000
15517,20150319T000000
15518,20140626T000000
15519,20150508T000000
15520,20140822T000000
15521,20150401T000000
15522,20150402T000000
15523,20140812T000000
15524,20141223T000000
15525,20141231T000000
15526,20140902T000000
15527,20141203T000000
15528,20141010T000000
15529,20140709T000000
15530,20150223T000000
15531,20140923T000000
15532,20140625T000000
15533,20140623T000000
15534,20140626T000000
15535,20150310T000000
15536,20140806T000000
15537,20140624T000000
15538,20140731T000000
15539,20140811T000000
15540,20141209T000000
15541,20141105T000000
15542,20140820T000000
15543,20140822T000000
15544,20140911T000000
15545,20140813T000000
15546,20141105T000000
15547,20140512T000000
15548,20140625T000000
15549,20150327T000000
15550,20141113T000000
15551,20141018T000000
15552,20140701T000000
15553,20140609T000000
15554,20150309T000000
15555,20140626T000000
15556,20141212T000000
15557,20150320T000000
15558,20141209T000000
15559,20150323T000000
15560,20141205T000000
15561,20140722T000000
15562,20150324T000000
15563,20140718T000000
15564,20140819T000000
15565,20150106T000000
15566,20140714T000000
15567,20141231T000000
15568,20150120T000000
15569,20150323T000000
15570,20140623T000000
15571,20140624T000000
15572,20140625T000000
15573,20140806T000000
15574,20140826T000000
15575,20140521T000000
15576,20140613T000000
15577,20150217T000000
15578,20150114T000000
15579,20141024T000000
15580,20140717T000000
15581,20140522T000000
15582,20150302T000000
15583,20140904T000000
15584,20150424T000000
15585,20140624T000000
15586,20140625T000000
15587,20140513T000000
15588,20150327T000000
15589,20141120T000000
15590,20150319T000000
15591,20140627T000000
15592,20140623T000000
15593,20150420T000000
15594,20140508T000000
15595,20140612T000000
15596,20150428T000000
15597,20141117T000000
15598,20141216T000000
15599,20141103T000000
15600,20140729T000000
15601,20150420T000000
15602,20140624T000000
15603,20140924T000000
15604,20140815T000000
15605,20150116T000000
15606,20140929T000000
15607,20150413T000000
15608,20150121T000000
15609,20140730T000000
15610,20140806T000000
15611,20141113T000000
15612,20140514T000000
15613,20141110T000000
15614,20150325T000000
15615,20150128T000000
15616,20140624T000000
15617,20150504T000000
15618,20141224T000000
15619,20150408T000000
15620,20140627T000000
15621,20141216T000000
15622,20141226T000000
15623,20150415T000000
15624,20140827T000000
15625,20150223T000000
15626,20150316T000000
15627,20150327T000000
15628,20140825T000000
15629,20140827T000000
15630,20150324T000000
15631,20140813T000000
15632,20141218T000000
15633,20140701T000000
15634,20140929T000000
15635,20140707T000000
15636,20141210T000000
15637,20141110T000000
15638,20140627T000000
15639,20140730T000000
15640,20150310T000000
15641,20140815T000000
15642,20140821T000000
15643,20141229T000000
15644,20150109T000000
15645,20141002T000000
15646,20140702T000000
15647,20140828T000000
15648,20140603T000000
15649,20140812T000000
15650,20150430T000000
15651,20140731T000000
15652,20140721T000000
15653,20140507T000000
15654,20140625T000000
15655,20141003T000000
15656,20150415T000000
15657,20140910T000000
15658,20150318T000000
15659,20141017T000000
15660,20140623T000000
15661,20141203T000000
15662,20150304T000000
15663,20140709T000000
15664,20150112T000000
15665,20140507T000000
15666,20141128T000000
15667,20150428T000000
15668,20150318T000000
15669,20140516T000000
15670,20150407T000000
15671,20140805T000000
15672,20140715T000000
15673,20140813T000000
15674,20140917T000000
15675,20141117T000000
15676,20150128T000000
15677,20140516T000000
15678,20150114T000000
15679,20141002T000000
15680,20140711T000000
15681,20140923T000000
15682,20141110T000000
15683,20150311T000000
15684,20140623T000000
15685,20140818T000000
15686,20140617T000000
15687,20140505T000000
15688,20141218T000000
15689,20150328T000000
15690,20141120T000000
15691,20140926T000000
15692,20140709T000000
15693,20140728T000000
15694,20140703T000000
15695,20150504T000000
15696,20140620T000000
15697,20141210T000000
15698,20141217T000000
15699,20140512T000000
15700,20140908T000000
15701,20141015T000000
15702,20140910T000000
15703,20150326T000000
15704,20140722T000000
15705,20150409T000000
15706,20140823T000000
15707,20150109T000000
15708,20140723T000000
15709,20140703T000000
15710,20140602T000000
15711,20140825T000000
15712,20140619T000000
15713,20140730T000000
15714,20150430T000000
15715,20150504T000000
15716,20140519T000000
15717,20140815T000000
15718,20150318T000000
15719,20140807T000000
15720,20150225T000000
15721,20141203T000000
15722,20140811T000000
15723,20140918T000000
15724,20140825T000000
15725,20140613T000000
15726,20140520T000000
15727,20140507T000000
15728,20150302T000000
15729,20140520T000000
15730,20150420T000000
15731,20150414T000000
15732,20140801T000000
15733,20150218T000000
15734,20141017T000000
15735,20141021T000000
15736,20150116T000000
15737,20141216T000000
15738,20150304T000000
15739,20150412T000000
15740,20150316T000000
15741,20140929T000000
15742,20140821T000000
15743,20150126T000000
15744,20140718T000000
15745,20150108T000000
15746,20150312T000000
15747,20150409T000000
15748,20140609T000000
15749,20140929T000000
15750,20140902T000000
15751,20140805T000000
15752,20141009T000000
15753,20140606T000000
15754,20141224T000000
15755,20140506T000000
15756,20141209T000000
15757,20141016T000000
15758,20150107T000000
15759,20150408T000000
15760,20140823T000000
15761,20150217T000000
15762,20150424T000000
15763,20141021T000000
15764,20140630T000000
15765,20150128T000000
15766,20140715T000000
15767,20140820T000000
15768,20140721T000000
15769,20140922T000000
15770,20150309T000000
15771,20141218T000000
15772,20150317T000000
15773,20140916T000000
15774,20150213T000000
15775,20140530T000000
15776,20140513T000000
15777,20150304T000000
15778,20140820T000000
15779,20141107T000000
15780,20150507T000000
15781,20140508T000000
15782,20150423T000000
15783,20150409T000000
15784,20140916T000000
15785,20140820T000000
15786,20141010T000000
15787,20140812T000000
15788,20140924T000000
15789,20140505T000000
15790,20150211T000000
15791,20140922T000000
15792,20150504T000000
15793,20141029T000000
15794,20140825T000000
15795,20140604T000000
15796,20150506T000000
15797,20141121T000000
15798,20140801T000000
15799,20141106T000000
15800,20150317T000000
15801,20140714T000000
15802,20140519T000000
15803,20140624T000000
15804,20150330T000000
15805,20140516T000000
15806,20150114T000000
15807,20140623T000000
15808,20140825T000000
15809,20150105T000000
15810,20140911T000000
15811,20140918T000000
15812,20140905T000000
15813,20141217T000000
15814,20150204T000000
15815,20140825T000000
15816,20140617T000000
15817,20140929T000000
15818,20150415T000000
15819,20141114T000000
15820,20150421T000000
15821,20141022T000000
15822,20140623T000000
15823,20141010T000000
15824,20150311T000000
15825,20150327T000000
15826,20150424T000000
15827,20141110T000000
15828,20150323T000000
15829,20150423T000000
15830,20141114T000000
15831,20140516T000000
15832,20141013T000000
15833,20141010T000000
15834,20150319T000000
15835,20140522T000000
15836,20140528T000000
15837,20141014T000000
15838,20140626T000000
15839,20140725T000000
15840,20140616T000000
15841,20150501T000000
15842,20140529T000000
15843,20140611T000000
15844,20141027T000000
15845,20140520T000000
15846,20141021T000000
15847,20150102T000000
15848,20140822T000000
15849,20150423T000000
15850,20140625T000000
15851,20150330T000000
15852,20150314T000000
15853,20140819T000000
15854,20150427T000000
15855,20150312T000000
15856,20140624T000000
15857,20150224T000000
15858,20150326T000000
15859,20140709T000000
15860,20141014T000000
15861,20140602T000000
15862,20140625T000000
15863,20140725T000000
15864,20150326T000000
15865,20140605T000000
15866,20140813T000000
15867,20140728T000000
15868,20141209T000000
15869,20140925T000000
15870,20141119T000000
15871,20150326T000000
15872,20141009T000000
15873,20150421T000000
15874,20141226T000000
15875,20140528T000000
15876,20140618T000000
15877,20140925T000000
15878,20140701T000000
15879,20150227T000000
15880,20150203T000000
15881,20141009T000000
15882,20150414T000000
15883,20150428T000000
15884,20141021T000000
15885,20150218T000000
15886,20140904T000000
15887,20141103T000000
15888,20140919T000000
15889,20150407T000000
15890,20140725T000000
15891,20140715T000000
15892,20150513T000000
15893,20140618T000000
15894,20150402T000000
15895,20141205T000000
15896,20140522T000000
15897,20140721T000000
15898,20150121T000000
15899,20140801T000000
15900,20150504T000000
15901,20140624T000000
15902,20150504T000000
15903,20140731T000000
15904,20140617T000000
15905,20140717T000000
15906,20150429T000000
15907,20140912T000000
15908,20141027T000000
15909,20140626T000000
15910,20140723T000000
15911,20141015T000000
15912,20150225T000000
15913,20141013T000000
15914,20141017T000000
15915,20140814T000000
15916,20141215T000000
15917,20140606T000000
15918,20141215T000000
15919,20141014T000000
15920,20140903T000000
15921,20141208T000000
15922,20141007T000000
15923,20140929T000000
15924,20150226T000000
15925,20140730T000000
15926,20140603T000000
15927,20150409T000000
15928,20141017T000000
15929,20150121T000000
15930,20140814T000000
15931,20140604T000000
15932,20140818T000000
15933,20150413T000000
15934,20140917T000000
15935,20150330T000000
15936,20140523T000000
15937,20140723T000000
15938,20141017T000000
15939,20140515T000000
15940,20140625T000000
15941,20150430T000000
15942,20140708T000000
15943,20140905T000000
15944,20140625T000000
15945,20140718T000000
15946,20141231T000000
15947,20140728T000000
15948,20150120T000000
15949,20140818T000000
15950,20140611T000000
15951,20150414T000000
15952,20140820T000000
15953,20140905T000000
15954,20141218T000000
15955,20141210T000000
15956,20141105T000000
15957,20140515T000000
15958,20140617T000000
15959,20140527T000000
15960,20140627T000000
15961,20140708T000000
15962,20141208T000000
15963,20150416T000000
15964,20150505T000000
15965,20141229T000000
15966,20150219T000000
15967,20140620T000000
15968,20150126T000000
15969,20150122T000000
15970,20141016T000000
15971,20141210T000000
15972,20140811T000000
15973,20141008T000000
15974,20140829T000000
15975,20150218T000000
15976,20140728T000000
15977,20150428T000000
15978,20141114T000000
15979,20140610T000000
15980,20150410T000000
15981,20140623T000000
15982,20140618T000000
15983,20150430T000000
15984,20141029T000000
15985,20140724T000000
15986,20150109T000000
15987,20150318T000000
15988,20140822T000000
15989,20141218T000000
15990,20150331T000000
15991,20150425T000000
15992,20141201T000000
15993,20140502T000000
15994,20140603T000000
15995,20140616T000000
15996,20141218T000000
15997,20150427T000000
15998,20140812T000000
15999,20150305T000000
16000,20150304T000000
16001,20150505T000000
16002,20140603T000000
16003,20140618T000000
16004,20140818T000000
16005,20140923T000000
16006,20140828T000000
16007,20140806T000000
16008,20150327T000000
16009,20140523T000000
16010,20140818T000000
16011,20140801T000000
16012,20150506T000000
16013,20140708T000000
16014,20150115T000000
16015,20141001T000000
16016,20140618T000000
16017,20150327T000000
16018,20141023T000000
16019,20150113T000000
16020,20141020T000000
16021,20140605T000000
16022,20141106T000000
16023,20150219T000000
16024,20141126T000000
16025,20150310T000000
16026,20150427T000000
16027,20150429T000000
16028,20150223T000000
16029,20150303T000000
16030,20140702T000000
16031,20140603T000000
16032,20140617T000000
16033,20150410T000000
16034,20140909T000000
16035,20141226T000000
16036,20150302T000000
16037,20150223T000000
16038,20150401T000000
16039,20150202T000000
16040,20150422T000000
16041,20140730T000000
16042,20140521T000000
16043,20140509T000000
16044,20150331T000000
16045,20140619T000000
16046,20140722T000000
16047,20140721T000000
16048,20140902T000000
16049,20150123T000000
16050,20140616T000000
16051,20140623T000000
16052,20141201T000000
16053,20141105T000000
16054,20140801T000000
16055,20140729T000000
16056,20150424T000000
16057,20140605T000000
16058,20150123T000000
16059,20140603T000000
16060,20140528T000000
16061,20141201T000000
16062,20141117T000000
16063,20140623T000000
16064,20141216T000000
16065,20140714T000000
16066,20141027T000000
16067,20141215T000000
16068,20140820T000000
16069,20141022T000000
16070,20140512T000000
16071,20140806T000000
16072,20141125T000000
16073,20150506T000000
16074,20140626T000000
16075,20141121T000000
16076,20141215T000000
16077,20140617T000000
16078,20150429T000000
16079,20141022T000000
16080,20140922T000000
16081,20140515T000000
16082,20140718T000000
16083,20150319T000000
16084,20141003T000000
16085,20150224T000000
16086,20140528T000000
16087,20140722T000000
16088,20140903T000000
16089,20150316T000000
16090,20150112T000000
16091,20150326T000000
16092,20150413T000000
16093,20150109T000000
16094,20141113T000000
16095,20140908T000000
16096,20140722T000000
16097,20140529T000000
16098,20140808T000000
16099,20140926T000000
16100,20150128T000000
16101,20140508T000000
16102,20150313T000000
16103,20140507T000000
16104,20150330T000000
16105,20150420T000000
16106,20141117T000000
16107,20150323T000000
16108,20141029T000000
16109,20140620T000000
16110,20140617T000000
16111,20140527T000000
16112,20150212T000000
16113,20140618T000000
16114,20140924T000000
16115,20140709T000000
16116,20150318T000000
16117,20140725T000000
16118,20140916T000000
16119,20150504T000000
16120,20150224T000000
16121,20140828T000000
16122,20150130T000000
16123,20140804T000000
16124,20141021T000000
16125,20140918T000000
16126,20141211T000000
16127,20150327T000000
16128,20150501T000000
16129,20140630T000000
16130,20140612T000000
16131,20140505T000000
16132,20150331T000000
16133,20150421T000000
16134,20140828T000000
16135,20140929T000000
16136,20141120T000000
16137,20150403T000000
16138,20150501T000000
16139,20141125T000000
16140,20140812T000000
16141,20140912T000000
16142,20140703T000000
16143,20140611T000000
16144,20141106T000000
16145,20140804T000000
16146,20140916T000000
16147,20150326T000000
16148,20150427T000000
16149,20140805T000000
16150,20140922T000000
16151,20141103T000000
16152,20141010T000000
16153,20140717T000000
16154,20140729T000000
16155,20140522T000000
16156,20140709T000000
16157,20140626T000000
16158,20150327T000000
16159,20140715T000000
16160,20140618T000000
16161,20150420T000000
16162,20141220T000000
16163,20140522T000000
16164,20150421T000000
16165,20150409T000000
16166,20140915T000000
16167,20140610T000000
16168,20141203T000000
16169,20140502T000000
16170,20141223T000000
16171,20140717T000000
16172,20140507T000000
16173,20150121T000000
16174,20150125T000000
16175,20140909T000000
16176,20140716T000000
16177,20150204T000000
16178,20150320T000000
16179,20150316T000000
16180,20141118T000000
16181,20150109T000000
16182,20150225T000000
16183,20150430T000000
16184,20141001T000000
16185,20140826T000000
16186,20150331T000000
16187,20140527T000000
16188,20150416T000000
16189,20150309T000000
16190,20140923T000000
16191,20141112T000000
16192,20150313T000000
16193,20140827T000000
16194,20140904T000000
16195,20150323T000000
16196,20140825T000000
16197,20141120T000000
16198,20140916T000000
16199,20140516T000000
16200,20150318T000000
16201,20140718T000000
16202,20140728T000000
16203,20141222T000000
16204,20141009T000000
16205,20150427T000000
16206,20141102T000000
16207,20150313T000000
16208,20141209T000000
16209,20140918T000000
16210,20150420T000000
16211,20150508T000000
16212,20141124T000000
16213,20150114T000000
16214,20150317T000000
16215,20141001T000000
16216,20150310T000000
16217,20150429T000000
16218,20140822T000000
16219,20141009T000000
16220,20140718T000000
16221,20150413T000000
16222,20150326T000000
16223,20140822T000000
16224,20150424T000000
16225,20150414T000000
16226,20141208T000000
16227,20150505T000000
16228,20140613T000000
16229,20150313T000000
16230,20141113T000000
16231,20150421T000000
16232,20140717T000000
16233,20140804T000000
16234,20140909T000000
16235,20150406T000000
16236,20140922T000000
16237,20150325T000000
16238,20150127T000000
16239,20140721T000000
16240,20140814T000000
16241,20141208T000000
16242,20141202T000000
16243,20150119T000000
16244,20140620T000000
16245,20140819T000000
16246,20140828T000000
16247,20140728T000000
16248,20140527T000000
16249,20140523T000000
16250,20150326T000000
16251,20150312T000000
16252,20140729T000000
16253,20150202T000000
16254,20150309T000000
16255,20140821T000000
16256,20140516T000000
16257,20140904T000000
16258,20140721T000000
16259,20150114T000000
16260,20150301T000000
16261,20140619T000000
16262,20150304T000000
16263,20140917T000000
16264,20140702T000000
16265,20150105T000000
16266,20140919T000000
16267,20140701T000000
16268,20150423T000000
16269,20150320T000000
16270,20140815T000000
16271,20141201T000000
16272,20141202T000000
16273,20141020T000000
16274,20150326T000000
16275,20150130T000000
16276,20141111T000000
16277,20140602T000000
16278,20150401T000000
16279,20140617T000000
16280,20141202T000000
16281,20141030T000000
16282,20140630T000000
16283,20140708T000000
16284,20140729T000000
16285,20140523T000000
16286,20141021T000000
16287,20150413T000000
16288,20150102T000000
16289,20150120T000000
16290,20140721T000000
16291,20141105T000000
16292,20141210T000000
16293,20140616T000000
16294,20140625T000000
16295,20141205T000000
16296,20140917T000000
16297,20140605T000000
16298,20150326T000000
16299,20140811T000000
16300,20141001T000000
16301,20150212T000000
16302,20140528T000000
16303,20150223T000000
16304,20140515T000000
16305,20140925T000000
16306,20141030T000000
16307,20150330T000000
16308,20150310T000000
16309,20140618T000000
16310,20150428T000000
16311,20140513T000000
16312,20140725T000000
16313,20140911T000000
16314,20150320T000000
16315,20150417T000000
16316,20141210T000000
16317,20140502T000000
16318,20140528T000000
16319,20150327T000000
16320,20150326T000000
16321,20150128T000000
16322,20150319T000000
16323,20141008T000000
16324,20140714T000000
16325,20140722T000000
16326,20141001T000000
16327,20140604T000000
16328,20141121T000000
16329,20150213T000000
16330,20140917T000000
16331,20150424T000000
16332,20140604T000000
16333,20140709T000000
16334,20150427T000000
16335,20140617T000000
16336,20141008T000000
16337,20140502T000000
16338,20140923T000000
16339,20150504T000000
16340,20141014T000000
16341,20140819T000000
16342,20141020T000000
16343,20141003T000000
16344,20150113T000000
16345,20141024T000000
16346,20140514T000000
16347,20141117T000000
16348,20140707T000000
16349,20140825T000000
16350,20141208T000000
16351,20141008T000000
16352,20150416T000000
16353,20140519T000000
16354,20150303T000000
16355,20140717T000000
16356,20140624T000000
16357,20140611T000000
16358,20140530T000000
16359,20150211T000000
16360,20150224T000000
16361,20140609T000000
16362,20150113T000000
16363,20141003T000000
16364,20150415T000000
16365,20150402T000000
16366,20141204T000000
16367,20150317T000000
16368,20140923T000000
16369,20140514T000000
16370,20140702T000000
16371,20140812T000000
16372,20140717T000000
16373,20150513T000000
16374,20150122T000000
16375,20150226T000000
16376,20140527T000000
16377,20140911T000000
16378,20150309T000000
16379,20150320T000000
16380,20141023T000000
16381,20150227T000000
16382,20141209T000000
16383,20150424T000000
16384,20150303T000000
16385,20150213T000000
16386,20140909T000000
16387,20140522T000000
16388,20140610T000000
16389,20150415T000000
16390,20140825T000000
16391,20140618T000000
16392,20140814T000000
16393,20150225T000000
16394,20150217T000000
16395,20140505T000000
16396,20140530T000000
16397,20141120T000000
16398,20150406T000000
16399,20150403T000000
16400,20141212T000000
16401,20140825T000000
16402,20141203T000000
16403,20141216T000000
16404,20140627T000000
16405,20141215T000000
16406,20150416T000000
16407,20150311T000000
16408,20141028T000000
16409,20140916T000000
16410,20141216T000000
16411,20150410T000000
16412,20140512T000000
16413,20150501T000000
16414,20140522T000000
16415,20150512T000000
16416,20140520T000000
16417,20140925T000000
16418,20150116T000000
16419,20140527T000000
16420,20141014T000000
16421,20140925T000000
16422,20150204T000000
16423,20141203T000000
16424,20150427T000000
16425,20150206T000000
16426,20140717T000000
16427,20150410T000000
16428,20140702T000000
16429,20141009T000000
16430,20140822T000000
16431,20150331T000000
16432,20140827T000000
16433,20150424T000000
16434,20150212T000000
16435,20141008T000000
16436,20140811T000000
16437,20140627T000000
16438,20150415T000000
16439,20141112T000000
16440,20140625T000000
16441,20140514T000000
16442,20150217T000000
16443,20150107T000000
16444,20140811T000000
16445,20140602T000000
16446,20150130T000000
16447,20150226T000000
16448,20140617T000000
16449,20141028T000000
16450,20150427T000000
16451,20150302T000000
16452,20150203T000000
16453,20141125T000000
16454,20140708T000000
16455,20140827T000000
16456,20150129T000000
16457,20140922T000000
16458,20140714T000000
16459,20140628T000000
16460,20141231T000000
16461,20150313T000000
16462,20140502T000000
16463,20150324T000000
16464,20140604T000000
16465,20140630T000000
16466,20140627T000000
16467,20140610T000000
16468,20150109T000000
16469,20141026T000000
16470,20150410T000000
16471,20140630T000000
16472,20150503T000000
16473,20140623T000000
16474,20141104T000000
16475,20140613T000000
16476,20140516T000000
16477,20150209T000000
16478,20141120T000000
16479,20140904T000000
16480,20140707T000000
16481,20140930T000000
16482,20140925T000000
16483,20140603T000000
16484,20140814T000000
16485,20150123T000000
16486,20140714T000000
16487,20150302T000000
16488,20140611T000000
16489,20140512T000000
16490,20141203T000000
16491,20140917T000000
16492,20141205T000000
16493,20140808T000000
16494,20140721T000000
16495,20140918T000000
16496,20140528T000000
