,price
13330,359000.0
13331,597000.0
13332,665000.0
13333,700000.0
13334,533000.0
13335,599000.0
13336,650000.0
13337,720000.0
13338,450000.0
13339,535000.0
13340,399995.0
13341,645000.0
13342,429000.0
13343,325000.0
13344,480000.0
13345,515000.0
13346,432000.0
13347,698000.0
13348,630500.0
13349,580000.0
13350,967000.0
13351,345000.0
13352,440000.0
13353,503045.0
13354,1000000.0
13355,829000.0
13356,470000.0
13357,510000.0
13358,695000.0
13359,559000.0
13360,435000.0
13361,385000.0
13362,543000.0
13363,750000.0
13364,818000.0
13365,720000.0
13366,785000.0
13367,310000.0
13368,413450.0
13369,495000.0
13370,407000.0
13371,791000.0
13372,513000.0
13373,715000.0
13374,449950.0
13375,280000.0
13376,925000.0
13377,343000.0
13378,560000.0
13379,499000.0
13380,700000.0
13381,465000.0
13382,510000.0
13383,350000.0
13384,375000.0
13385,660000.0
13386,350000.0
13387,485000.0
13388,430000.0
13389,306000.0
13390,832600.0
13391,696500.0
13392,580000.0
13393,678500.0
13394,397500.0
13395,616500.0
13396,455000.0
13397,667000.0
13398,560000.0
13399,410000.0
13400,580000.0
13401,674600.0
13402,474800.0
13403,370000.0
13404,599950.0
13405,625000.0
13406,672000.0
13407,875000.0
13408,504600.0
13409,759000.0
13410,397500.0
13411,280300.0
13412,720000.0
13413,748000.0
13414,716000.0
13415,459500.0
13416,445000.0
13417,447500.0
13418,475000.0
13419,547500.0
13420,565000.0
13421,504500.0
13422,550000.0
13423,500000.0
13424,369950.0
13425,1465000.0
13426,430000.0
13427,570000.0
13428,535000.0
13429,580000.0
13430,470450.0
13431,459000.0
13432,345000.0
13433,380500.0
13434,450000.0
13435,569000.0
13436,635000.0
13437,355000.0
13438,488000.0
13439,875000.0
13440,563000.0
13441,812000.0
13442,587750.0
13443,990000.0
13444,765000.0
13445,765000.0
13446,539000.0
13447,580000.0
13448,640000.0
13449,525000.0
13450,775000.0
13451,780000.0
13452,710000.0
13453,615000.0
13454,826000.0
13455,475000.0
13456,499950.0
13457,275000.0
13458,912000.0
13459,765000.0
13460,800000.0
13461,825000.0
13462,425000.0
13463,290000.0
13464,350000.0
13465,465000.0
13466,313000.0
13467,409950.0
13468,550000.0
13469,725000.0
13470,335000.0
13471,611000.0
13472,440000.0
13473,587206.0
13474,660000.0
13475,610000.0
13476,550000.0
13477,1125000.0
13478,764000.0
13479,875000.0
13480,414950.0
13481,462000.0
13482,565000.0
13483,651500.0
13484,402500.0
13485,500000.0
13486,480000.0
13487,855000.0
13488,1695000.0
13489,481000.0
13490,622000.0
13491,610000.0
13492,261000.0
13493,372000.0
13494,466000.0
13495,190000.0
13496,249950.0
13497,340000.0
13498,495000.0
13499,430000.0
13500,612000.0
13501,329000.0
13502,194000.0
13503,240000.0
13504,239300.0
13505,119900.0
13506,239900.0
13507,210000.0
13508,361000.0
13509,385000.0
13510,324950.0
13511,178000.0
13512,157500.0
13513,315000.0
13514,265000.0
13515,350000.0
13516,218000.0
13517,343500.0
13518,292050.0
13519,222900.0
13520,406000.0
13521,399000.0
13522,375000.0
13523,236000.0
13524,225000.0
13525,212000.0
13526,258000.0
13527,372500.0
13528,253000.0
13529,265000.0
13530,350000.0
13531,137900.0
13532,165000.0
13533,220000.0
13534,355000.0
13535,230000.0
13536,360000.0
13537,790000.0
13538,625000.0
13539,221347.0
13540,285000.0
13541,300000.0
13542,203000.0
13543,284200.0
13544,210000.0
13545,800000.0
13546,350000.0
13547,343000.0
13548,245000.0
13549,221900.0
13550,335000.0
13551,299000.0
13552,184500.0
13553,415000.0
13554,355000.0
13555,199988.0
13556,353000.0
13557,235000.0
13558,315000.0
13559,265950.0
13560,260000.0
13561,135900.0
13562,235000.0
13563,258000.0
13564,750000.0
13565,300000.0
13566,315000.0
13567,869000.0
13568,225000.0
13569,1100000.0
13570,415000.0
13571,295000.0
13572,200000.0
13573,319950.0
13574,329950.0
13575,318000.0
13576,244000.0
13577,285000.0
13578,439000.0
13579,260000.0
13580,190000.0
13581,150000.0
13582,700000.0
13583,235000.0
13584,334000.0
13585,323000.0
13586,415000.0
13587,215000.0
13588,304000.0
13589,286300.0
13590,228000.0
13591,257500.0
13592,159100.0
13593,281000.0
13594,310000.0
13595,207000.0
13596,224000.0
13597,326000.0
13598,340500.0
13599,339000.0
13600,230000.0
13601,199000.0
13602,210000.0
13603,345100.0
13604,299980.0
13605,472000.0
13606,330000.0
13607,190000.0
13608,463000.0
13609,280005.0
13610,289900.0
13611,241000.0
13612,90000.0
13613,238950.0
13614,375000.0
13615,361000.0
13616,419000.0
13617,239950.0
13618,223000.0
13619,287500.0
13620,199950.0
13621,264250.0
13622,241000.0
13623,339000.0
13624,185000.0
13625,202500.0
13626,287000.0
13627,160000.0
13628,360000.0
13629,356200.0
13630,150000.0
13631,252500.0
13632,220000.0
13633,450000.0
13634,285000.0
13635,552000.0
13636,1700000.0
13637,280000.0
13638,294000.0
13639,260000.0
13640,272000.0
13641,225000.0
13642,260000.0
13643,291000.0
13644,257000.0
13645,452100.0
13646,289500.0
13647,390000.0
13648,190000.0
13649,664950.0
13650,345000.0
13651,272000.0
13652,335750.0
13653,248000.0
13654,227000.0
13655,315000.0
13656,205000.0
13657,255000.0
13658,315000.0
13659,180000.0
13660,416100.0
13661,220000.0
13662,166000.0
13663,255000.0
13664,385000.0
13665,135000.0
13666,188000.0
13667,256000.0
13668,290900.0
13669,229950.0
13670,349170.0
13671,572000.0
13672,229950.0
13673,339950.0
13674,465000.0
13675,169000.0
13676,245000.0
13677,292000.0
13678,218000.0
13679,261590.0
13680,279000.0
13681,460000.0
13682,227000.0
13683,279000.0
13684,317000.0
13685,212000.0
13686,194000.0
13687,270000.0
13688,245000.0
13689,335000.0
13690,229000.0
13691,254500.0
13692,301350.0
13693,840500.0
13694,245000.0
13695,415000.0
13696,323500.0
13697,243000.0
13698,275000.0
13699,219950.0
13700,225000.0
13701,153000.0
13702,359950.0
13703,280000.0
13704,475000.0
13705,277554.0
13706,361000.0
13707,250000.0
13708,226950.0
13709,225000.0
13710,330000.0
13711,300000.0
13712,240000.0
13713,173000.0
13714,286000.0
13715,200000.0
13716,299950.0
13717,340000.0
13718,285000.0
13719,82500.0
13720,150000.0
13721,124000.0
13722,269950.0
13723,250000.0
13724,124000.0
13725,327200.0
13726,196700.0
13727,218000.0
13728,195000.0
13729,109500.0
13730,215000.0
13731,265000.0
13732,294000.0
13733,324950.0
13734,311000.0
13735,290000.0
13736,200000.0
13737,296000.0
13738,195000.0
13739,300000.0
13740,209950.0
13741,273500.0
13742,305000.0
13743,110000.0
13744,250000.0
13745,187000.0
13746,145000.0
13747,308000.0
13748,83000.0
13749,406500.0
13750,235000.0
13751,221900.0
13752,280000.0
13753,245000.0
13754,190000.0
13755,291000.0
13756,250000.0
13757,290000.0
13758,228950.0
13759,173250.0
13760,205000.0
13761,182000.0
13762,185000.0
13763,202000.0
13764,394950.0
13765,234500.0
13766,220000.0
13767,283450.0
13768,265000.0
13769,158000.0
13770,215000.0
13771,285000.0
13772,192500.0
13773,78000.0
13774,214950.0
13775,205000.0
13776,210000.0
13777,340500.0
13778,339950.0
13779,217000.0
13780,225000.0
13781,173250.0
13782,146000.0
13783,259000.0
13784,265000.0
13785,315000.0
13786,174000.0
13787,600000.0
13788,215000.0
13789,180000.0
13790,135000.0
13791,285950.0
13792,209977.0
13793,200000.0
13794,210000.0
13795,243000.0
13796,278000.0
13797,424305.0
13798,268000.0
13799,240000.0
13800,150550.0
13801,200000.0
13802,118125.0
13803,175000.0
13804,245000.0
13805,122000.0
13806,248000.0
13807,210000.0
13808,320000.0
13809,309000.0
13810,229000.0
13811,185000.0
13812,335000.0
13813,150000.0
13814,206000.0
13815,350000.0
13816,209000.0
13817,166000.0
13818,157000.0
13819,235000.0
13820,350000.0
13821,215000.0
13822,245000.0
13823,208000.0
13824,170000.0
13825,160000.0
13826,175000.0
13827,215000.0
13828,210000.0
13829,225000.0
13830,283000.0
13831,270000.0
13832,294000.0
13833,293550.0
13834,270950.0
13835,280000.0
13836,170000.0
13837,182200.0
13838,235000.0
13839,134000.0
13840,260000.0
13841,275000.0
13842,262000.0
13843,285000.0
13844,239000.0
13845,261000.0
13846,219000.0
13847,315000.0
13848,260000.0
13849,179900.0
13850,255000.0
13851,225000.0
13852,274950.0
13853,280000.0
13854,282000.0
13855,352000.0
13856,259000.0
13857,185000.0
13858,270000.0
13859,189000.0
13860,369900.0
13861,264950.0
13862,230000.0
13863,268000.0
13864,225000.0
13865,283000.0
13866,340000.0
13867,312000.0
13868,295500.0
13869,165000.0
13870,232000.0
13871,287000.0
13872,330000.0
13873,305000.0
13874,309000.0
13875,110000.0
13876,205000.0
13877,235000.0
13878,360000.0
13879,206000.0
13880,207000.0
13881,270000.0
13882,185000.0
13883,240500.0
13884,297975.0
13885,292000.0
13886,235000.0
13887,212500.0
13888,239950.0
13889,320000.0
13890,306000.0
13891,334950.0
13892,211000.0
13893,255000.0
13894,175000.0
13895,499950.0
13896,171800.0
13897,200000.0
13898,250000.0
13899,309950.0
13900,319000.0
13901,272000.0
13902,170000.0
13903,347500.0
13904,84000.0
13905,187250.0
13906,212000.0
13907,275000.0
13908,292000.0
13909,168500.0
13910,235000.0
13911,202000.0
13912,165000.0
13913,135000.0
13914,245000.0
13915,231500.0
13916,92000.0
13917,230000.0
13918,335000.0
13919,318000.0
13920,220000.0
13921,258000.0
13922,411100.0
13923,550000.0
13924,580000.0
13925,955000.0
13926,530000.0
13927,657500.0
13928,1185000.0
13929,660000.0
13930,1272000.0
13931,745000.0
13932,950000.0
13933,849950.0
13934,960000.0
13935,1003000.0
13936,1799000.0
13937,957000.0
13938,809950.0
13939,620000.0
13940,720000.0
13941,475000.0
13942,813000.0
13943,925000.0
13944,710000.0
13945,740000.0
13946,831000.0
13947,745000.0
13948,760000.0
13949,975000.0
13950,616950.0
13951,1190000.0
13952,554000.0
13953,640000.0
13954,618000.0
13955,975000.0
13956,780000.0
13957,660000.0
13958,900000.0
13959,880000.0
13960,490000.0
13961,810000.0
13962,790000.0
13963,949000.0
13964,615000.0
13965,778000.0
13966,815000.0
13967,576000.0
13968,835000.0
13969,915000.0
13970,650000.0
13971,1008000.0
13972,599380.0
13973,675000.0
13974,577000.0
13975,810000.0
13976,550000.0
13977,1325000.0
13978,675500.0
13979,549000.0
13980,700000.0
13981,856600.0
13982,675000.0
13983,755000.0
13984,865000.0
13985,480000.0
13986,1040000.0
13987,625000.0
13988,600000.0
13989,725000.0
13990,640000.0
13991,726000.0
13992,890000.0
13993,850000.0
13994,680000.0
13995,530000.0
13996,617450.0
13997,800000.0
13998,762450.0
13999,845000.0
14000,1225000.0
14001,1249000.0
14002,575000.0
14003,935100.0
14004,760000.0
14005,516000.0
14006,900000.0
14007,875000.0
14008,768500.0
14009,910000.0
14010,800000.0
14011,675000.0
14012,799000.0
14013,500000.0
14014,790000.0
14015,1900000.0
14016,685650.0
14017,975000.0
14018,788000.0
14019,1960000.0
14020,730000.0
14021,680000.0
14022,732600.0
14023,1150000.0
14024,556000.0
14025,625000.0
14026,970000.0
14027,940000.0
14028,1900000.0
14029,800500.0
14030,931088.0
14031,490000.0
14032,851500.0
14033,1150000.0
14034,680000.0
14035,830000.0
14036,705000.0
14037,638700.0
14038,700000.0
14039,565000.0
14040,1578000.0
14041,550000.0
14042,710000.0
14043,699000.0
14044,550000.0
14045,835100.0
14046,1000000.0
14047,772650.0
14048,530000.0
14049,549800.0
14050,830000.0
14051,850000.0
14052,449228.0
14053,1125000.0
14054,740000.0
14055,738950.0
14056,813500.0
14057,1300000.0
14058,529941.0
14059,855000.0
14060,635000.0
14061,729032.0
14062,730000.0
14063,332900.0
14064,1135000.0
14065,462500.0
14066,1085000.0
14067,985000.0
14068,597000.0
14069,950000.0
14070,900000.0
14071,482000.0
14072,762500.0
14073,465000.0
14074,274975.0
14075,875000.0
14076,535000.0
14077,840000.0
14078,862500.0
14079,549950.0
14080,643000.0
14081,413100.0
14082,483000.0
14083,898000.0
14084,840000.0
14085,825000.0
14086,525000.0
14087,1250000.0
14088,775000.0
14089,725000.0
14090,550000.0
14091,250000.0
14092,330000.0
14093,521000.0
14094,600000.0
14095,315000.0
14096,355000.0
14097,682000.0
14098,319000.0
14099,700000.0
14100,305000.0
14101,734000.0
14102,805000.0
14103,850000.0
14104,985000.0
14105,655000.0
14106,1820000.0
14107,599000.0
14108,420000.0
14109,699950.0
14110,325000.0
14111,450000.0
14112,610000.0
14113,585000.0
14114,450000.0
14115,615000.0
14116,740000.0
14117,950000.0
14118,483500.0
14119,730000.0
14120,654950.0
14121,585000.0
14122,949000.0
14123,450000.0
14124,316000.0
14125,795000.0
14126,725000.0
14127,450000.0
14128,669000.0
14129,522250.0
14130,299000.0
14131,542950.0
14132,790000.0
14133,380000.0
14134,1150000.0
14135,875000.0
14136,970000.0
14137,805000.0
14138,835000.0
14139,692500.0
14140,800000.0
14141,824000.0
14142,432000.0
14143,710800.0
14144,650000.0
14145,535000.0
14146,1150000.0
14147,775000.0
14148,360000.0
14149,575000.0
14150,625000.0
14151,330000.0
14152,665000.0
14153,1100000.0
14154,325000.0
14155,864500.0
14156,930000.0
14157,875000.0
14158,590000.0
14159,785000.0
14160,515000.0
14161,696500.0
14162,1080000.0
14163,760000.0
14164,1400000.0
14165,845000.0
14166,595000.0
14167,680000.0
14168,845000.0
14169,590000.0
14170,820000.0
14171,562000.0
14172,367500.0
14173,475000.0
14174,1920000.0
14175,910000.0
14176,540000.0
14177,680000.0
14178,1365000.0
14179,645000.0
14180,610000.0
14181,542126.0
14182,335000.0
14183,805000.0
14184,305000.0
14185,829950.0
14186,320000.0
14187,619000.0
14188,760000.0
14189,630000.0
14190,458000.0
14191,630000.0
14192,600000.0
14193,480000.0
14194,306000.0
14195,1035000.0
14196,835000.0
14197,685000.0
14198,460000.0
14199,749950.0
14200,390000.0
14201,655000.0
14202,1063000.0
14203,695000.0
14204,783350.0
14205,900000.0
14206,510000.0
14207,815000.0
14208,353000.0
14209,591000.0
14210,795000.0
14211,510000.0
14212,528000.0
14213,879000.0
14214,361000.0
14215,800000.0
14216,850000.0
14217,340000.0
14218,480000.0
14219,640000.0
14220,649950.0
14221,820000.0
14222,440000.0
14223,530000.0
14224,197200.0
14225,180000.0
14226,700000.0
14227,550000.0
14228,750000.0
14229,151100.0
14230,256000.0
14231,802000.0
14232,240000.0
14233,665900.0
14234,369950.0
14235,380000.0
14236,425000.0
14237,285000.0
14238,230000.0
14239,185000.0
14240,469950.0
14241,334990.0
14242,625000.0
14243,290000.0
14244,130000.0
14245,247500.0
14246,156000.0
14247,368000.0
14248,599950.0
14249,340000.0
14250,220000.0
14251,315000.0
14252,600000.0
14253,485000.0
14254,170000.0
14255,335000.0
14256,89950.0
14257,287500.0
14258,680000.0
14259,385000.0
14260,229000.0
14261,950000.0
14262,445838.0
14263,333500.0
14264,464950.0
14265,479000.0
14266,242000.0
14267,1200000.0
14268,325000.0
14269,330000.0
14270,340000.0
14271,115000.0
14272,115000.0
14273,279500.0
14274,325000.0
14275,228500.0
14276,725000.0
14277,497300.0
14278,549900.0
14279,552500.0
14280,180000.0
14281,410000.0
14282,360000.0
14283,210000.0
14284,114975.0
14285,400000.0
14286,975000.0
14287,295000.0
14288,329780.0
14289,175000.0
14290,375000.0
14291,220000.0
14292,154200.0
14293,310000.0
14294,239000.0
14295,399963.0
14296,340000.0
14297,255000.0
14298,285000.0
14299,382000.0
14300,245000.0
14301,203000.0
14302,190000.0
14303,106000.0
14304,578000.0
14305,195000.0
14306,180000.0
14307,1072500.0
14308,329000.0
14309,329950.0
14310,275000.0
14311,403950.0
14312,319950.0
14313,219900.0
14314,229500.0
14315,387500.0
14316,190000.0
14317,147400.0
14318,226000.0
14319,340000.0
14320,235750.0
14321,399888.0
14322,303000.0
14323,121800.0
14324,223000.0
14325,675000.0
14326,287450.0
14327,445000.0
14328,240000.0
14329,214000.0
14330,307000.0
14331,335000.0
14332,234000.0
14333,343000.0
14334,208000.0
14335,242000.0
14336,490000.0
14337,281500.0
14338,398651.0
14339,1410000.0
14340,385000.0
14341,275000.0
14342,350000.0
14343,229000.0
14344,287000.0
14345,240000.0
14346,145000.0
14347,325000.0
14348,400000.0
14349,236000.0
14350,365000.0
14351,445000.0
14352,1155000.0
14353,235000.0
14354,210000.0
14355,450000.0
14356,392000.0
14357,250000.0
14358,360000.0
14359,465000.0
14360,410000.0
14361,750000.0
14362,380000.0
14363,338000.0
14364,390000.0
14365,336750.0
14366,152275.0
14367,499000.0
14368,787500.0
14369,335950.0
14370,355200.0
14371,225000.0
14372,178500.0
14373,158800.0
14374,149000.0
14375,265000.0
14376,425000.0
14377,175000.0
14378,285950.0
14379,255000.0
14380,250000.0
14381,199900.0
14382,315000.0
14383,328423.0
14384,312000.0
14385,285000.0
14386,245000.0
14387,550000.0
14388,115000.0
14389,550000.0
14390,300000.0
14391,175000.0
14392,765000.0
14393,641500.0
14394,385000.0
14395,272750.0
14396,240000.0
14397,260000.0
14398,326000.0
14399,540000.0
14400,409000.0
14401,295000.0
14402,388000.0
14403,545000.0
14404,217450.0
14405,240500.0
14406,285000.0
14407,390000.0
14408,535000.0
14409,210000.0
14410,392000.0
14411,355000.0
14412,1250000.0
14413,350000.0
14414,302100.0
14415,132500.0
14416,825000.0
14417,251000.0
14418,280000.0
14419,244000.0
14420,185000.0
14421,325000.0
14422,250000.0
14423,480000.0
14424,187300.0
14425,114000.0
14426,270000.0
14427,453500.0
14428,720000.0
14429,255000.0
14430,220000.0
14431,357000.0
14432,395000.0
14433,232000.0
14434,309000.0
14435,350000.0
14436,239000.0
14437,230000.0
14438,300000.0
14439,345000.0
14440,135000.0
14441,1050000.0
14442,270000.0
14443,545000.0
14444,375000.0
14445,210000.0
14446,474900.0
14447,197000.0
14448,535000.0
14449,82000.0
14450,945000.0
14451,205000.0
14452,540000.0
14453,319950.0
14454,545000.0
14455,104950.0
14456,265000.0
14457,689000.0
14458,230000.0
14459,284700.0
14460,879950.0
14461,700000.0
14462,249950.0
14463,277000.0
14464,540000.0
14465,268000.0
14466,234900.0
14467,350000.0
14468,230000.0
14469,335000.0
14470,467000.0
14471,405000.0
14472,610000.0
14473,375000.0
14474,395000.0
14475,720000.0
14476,455000.0
14477,445000.0
14478,625000.0
14479,500000.0
14480,443000.0
14481,560000.0
14482,528000.0
14483,585000.0
14484,262500.0
14485,515000.0
14486,555000.0
14487,361000.0
14488,333500.0
14489,488500.0
14490,413000.0
14491,810000.0
14492,550000.0
14493,470000.0
14494,405000.0
14495,245500.0
14496,547500.0
14497,735000.0
14498,660000.0
14499,516250.0
14500,405000.0
14501,405000.0
14502,540000.0
14503,440000.0
14504,749995.0
14505,588000.0
14506,533000.0
14507,347000.0
14508,550000.0
14509,730000.0
14510,325000.0
14511,527000.0
14512,575000.0
14513,400000.0
14514,515000.0
14515,452000.0
14516,605000.0
14517,495000.0
14518,270000.0
14519,496000.0
14520,495200.0
14521,570000.0
14522,260000.0
14523,865950.0
14524,335000.0
14525,439000.0
14526,510000.0
14527,362000.0
14528,417000.0
14529,555000.0
14530,432000.0
14531,436000.0
14532,475000.0
14533,385500.0
14534,449000.0
14535,627250.0
14536,310000.0
14537,470000.0
14538,525000.0
14539,390000.0
14540,435000.0
14541,385000.0
14542,434000.0
14543,401000.0
14544,455000.0
14545,458000.0
14546,650000.0
14547,400000.0
14548,845950.0
14549,600000.0
14550,480000.0
14551,500000.0
14552,480000.0
14553,460000.0
14554,571000.0
14555,402000.0
14556,454000.0
14557,402000.0
14558,738515.0
14559,315000.0
14560,715000.0
14561,475000.0
14562,480000.0
14563,585000.0
14564,510000.0
14565,459950.0
14566,614000.0
14567,444950.0
14568,549950.0
14569,475226.0
14570,450000.0
14571,310000.0
14572,465000.0
14573,375000.0
14574,441000.0
14575,439000.0
14576,323000.0
14577,420000.0
14578,769995.0
14579,560000.0
14580,699000.0
14581,445830.0
14582,525000.0
14583,435000.0
14584,425000.0
14585,360400.0
14586,475000.0
14587,489900.0
14588,870000.0
14589,458000.0
14590,548000.0
14591,540000.0
14592,330000.0
14593,551000.0
14594,515000.0
14595,370900.0
14596,557500.0
14597,525000.0
14598,531000.0
14599,370000.0
14600,540000.0
14601,490000.0
14602,270000.0
14603,460000.0
14604,628000.0
14605,340000.0
14606,335500.0
14607,420000.0
14608,395000.0
14609,400000.0
14610,439000.0
14611,390000.0
14612,532500.0
14613,471000.0
14614,630000.0
14615,660000.0
14616,342000.0
14617,525000.0
14618,374000.0
14619,398000.0
14620,465000.0
14621,612500.0
14622,557000.0
14623,366000.0
14624,435000.0
14625,445000.0
14626,425000.0
14627,650000.0
14628,501000.0
14629,540000.0
14630,1075000.0
14631,480000.0
14632,395000.0
14633,362500.0
14634,440000.0
14635,565000.0
14636,432000.0
14637,756100.0
14638,475000.0
14639,528000.0
14640,250000.0
14641,365000.0
14642,625000.0
14643,840000.0
14644,317000.0
14645,310000.0
14646,325000.0
14647,410000.0
14648,400375.0
14649,464000.0
14650,190000.0
14651,713414.0
14652,356700.0
14653,350000.0
14654,400000.0
14655,389250.0
14656,760000.0
14657,665000.0
14658,373000.0
14659,690000.0
14660,315000.0
14661,732000.0
14662,775000.0
14663,385000.0
14664,364000.0
14665,346500.0
14666,255000.0
14667,379500.0
14668,440000.0
14669,341000.0
14670,349900.0
14671,383000.0
14672,560000.0
14673,450000.0
14674,235000.0
14675,275000.0
14676,370000.0
14677,390000.0
14678,280000.0
14679,335000.0
14680,285000.0
14681,575000.0
14682,870000.0
14683,299800.0
14684,835000.0
14685,370000.0
14686,250000.0
14687,485000.0
14688,880000.0
14689,469950.0
14690,333000.0
14691,530000.0
14692,314000.0
14693,390000.0
14694,449000.0
14695,300000.0
14696,549950.0
14697,528000.0
14698,365000.0
14699,415885.0
14700,357000.0
14701,430000.0
14702,399950.0
14703,359950.0
14704,605000.0
14705,210000.0
14706,430000.0
14707,600000.0
14708,830000.0
14709,355000.0
14710,296500.0
14711,349950.0
14712,399950.0
14713,255000.0
14714,460000.0
14715,675000.0
14716,219500.0
14717,430000.0
14718,327000.0
14719,249000.0
14720,210000.0
14721,428950.0
14722,320000.0
14723,304950.0
14724,380000.0
14725,490000.0
14726,235000.0
14727,470000.0
14728,275000.0
14729,450000.0
14730,443000.0
14731,545000.0
14732,379900.0
14733,450000.0
14734,513000.0
14735,333000.0
14736,597500.0
14737,280000.0
14738,624000.0
14739,775000.0
14740,416000.0
14741,400000.0
14742,597000.0
14743,556000.0
14744,200000.0
14745,530000.0
14746,345000.0
14747,279000.0
14748,459000.0
14749,649000.0
14750,398000.0
14751,280000.0
14752,280000.0
14753,340000.0
14754,253500.0
14755,380000.0
14756,378510.0
14757,320000.0
14758,359000.0
14759,350000.0
14760,633000.0
14761,392000.0
14762,555000.0
14763,345000.0
14764,339000.0
14765,423000.0
14766,380000.0
14767,364500.0
14768,122000.0
14769,340000.0
14770,350000.0
14771,370000.0
14772,446450.0
14773,235000.0
14774,460000.0
14775,277284.0
14776,500000.0
14777,320000.0
14778,260000.0
14779,267500.0
14780,420000.0
14781,391000.0
14782,479950.0
14783,525000.0
14784,459000.0
14785,212700.0
14786,661000.0
14787,650000.0
14788,415000.0
14789,299500.0
14790,452000.0
14791,394000.0
14792,400000.0
14793,396675.0
14794,325000.0
14795,510000.0
14796,901000.0
14797,507250.0
14798,390000.0
14799,412500.0
14800,450000.0
14801,255000.0
14802,379900.0
14803,264950.0
14804,422500.0
14805,420000.0
14806,400800.0
14807,237502.0
14808,390000.0
14809,429000.0
14810,442000.0
14811,900000.0
14812,765000.0
14813,360000.0
14814,175000.0
14815,580000.0
14816,395000.0
14817,526000.0
14818,399500.0
14819,194000.0
14820,315000.0
14821,420000.0
14822,850000.0
14823,425000.0
14824,619500.0
14825,250000.0
14826,350000.0
14827,361280.0
14828,715000.0
14829,216000.0
14830,540000.0
14831,559000.0
14832,265000.0
14833,435000.0
14834,212625.0
14835,565000.0
14836,354000.0
14837,412000.0
14838,225000.0
14839,355000.0
14840,448000.0
14841,294000.0
14842,435000.0
14843,445000.0
14844,339000.0
14845,345000.0
14846,420000.0
14847,375000.0
14848,345000.0
14849,525000.0
14850,315000.0
14851,315000.0
14852,810000.0
14853,550000.0
14854,245000.0
14855,970000.0
14856,354000.0
14857,299950.0
14858,306000.0
14859,350000.0
14860,235000.0
14861,238000.0
14862,605000.0
14863,310000.0
14864,235000.0
14865,330000.0
14866,354000.0
14867,275000.0
14868,379000.0
14869,515000.0
14870,369900.0
14871,382000.0
14872,643500.0
14873,450000.0
14874,260600.0
14875,495000.0
14876,347000.0
14877,202000.0
14878,200000.0
14879,435000.0
14880,435000.0
14881,463000.0
14882,550000.0
14883,364000.0
14884,430000.0
14885,295000.0
14886,464000.0
14887,494900.0
14888,275000.0
14889,536500.0
14890,372500.0
14891,480000.0
14892,575000.0
14893,369000.0
14894,289000.0
14895,415000.0
14896,866500.0
14897,450000.0
14898,235000.0
14899,429000.0
14900,363000.0
14901,622500.0
14902,451000.0
14903,396500.0
14904,750000.0
14905,445000.0
14906,490000.0
14907,430000.0
14908,750000.0
14909,375000.0
14910,430000.0
14911,208417.0
14912,330000.0
14913,229800.0
14914,390000.0
14915,380000.0
14916,640000.0
14917,337500.0
14918,440000.0
14919,317000.0
14920,235000.0
14921,320000.0
14922,589500.0
14923,210000.0
14924,249950.0
14925,569900.0
14926,130000.0
14927,449500.0
14928,299880.0
14929,350000.0
14930,337000.0
14931,445000.0
14932,457500.0
14933,395000.0
14934,325000.0
14935,254000.0
14936,380000.0
14937,340000.0
14938,380000.0
14939,330000.0
14940,490000.0
14941,267000.0
14942,300000.0
14943,315000.0
14944,320000.0
14945,155000.0
14946,423000.0
14947,279000.0
14948,330000.0
14949,375000.0
14950,577288.0
14951,400000.0
14952,430000.0
14953,157500.0
14954,329950.0
14955,175003.0
14956,330000.0
14957,355000.0
14958,360000.0
14959,500000.0
14960,535000.0
14961,335000.0
14962,284000.0
14963,400000.0
14964,495000.0
14965,265000.0
14966,385000.0
14967,440000.0
14968,250000.0
14969,430000.0
14970,332000.0
14971,311000.0
14972,300000.0
14973,319500.0
14974,205000.0
14975,385000.0
14976,155000.0
14977,393000.0
14978,480000.0
14979,235000.0
14980,525000.0
14981,395000.0
14982,320000.0
14983,420000.0
14984,255000.0
14985,635000.0
14986,349950.0
14987,320000.0
14988,275000.0
14989,360000.0
14990,260000.0
14991,337500.0
14992,455850.0
14993,469000.0
14994,269500.0
14995,324800.0
14996,437000.0
14997,285000.0
14998,335000.0
14999,285000.0
15000,350000.0
15001,439000.0
15002,325000.0
15003,560000.0
15004,268000.0
15005,207000.0
15006,311000.0
15007,550000.0
15008,380000.0
15009,250000.0
15010,360000.0
15011,182568.0
15012,429000.0
15013,400000.0
15014,402000.0
15015,605000.0
15016,240000.0
15017,259000.0
15018,280500.0
15019,384000.0
15020,425000.0
15021,487000.0
15022,174900.0
15023,255000.0
15024,447000.0
15025,392000.0
15026,425000.0
15027,355000.0
15028,346500.0
15029,400000.0
15030,230000.0
15031,539500.0
15032,275000.0
15033,294000.0
15034,315450.0
15035,440000.0
15036,325088.0
15037,350000.0
15038,415000.0
15039,385000.0
15040,453000.0
15041,440000.0
15042,250000.0
15043,212000.0
15044,246950.0
15045,395000.0
15046,160797.0
15047,285000.0
15048,390000.0
15049,250000.0
15050,491000.0
15051,295500.0
15052,467000.0
15053,404000.0
15054,280000.0
15055,355000.0
15056,295000.0
15057,411715.0
15058,345000.0
15059,400000.0
15060,477000.0
15061,569000.0
15062,699950.0
15063,405500.0
15064,582000.0
15065,380000.0
15066,445000.0
15067,469000.0
15068,675000.0
15069,560000.0
15070,710000.0
15071,740000.0
15072,550000.0
15073,535000.0
